12:32:39.527269 IP amd256.utah.cloudlab.us.52676 > amd261.utah.cloudlab.us.8000: Flags [S], seq 852927047, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0
12:32:39.527788 IP amd256.utah.cloudlab.us.52756 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527798 IP amd256.utah.cloudlab.us.52848 > amd261.utah.cloudlab.us.8000: Flags [S], seq 103196243, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527805 IP amd256.utah.cloudlab.us.52770 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527809 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52818: Flags [S.], seq 3388686881, ack 3240549891, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527810 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52794: Flags [S.], seq 3947606673, ack 117843567, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527810 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52828: Flags [S.], seq 3000786450, ack 672200805, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527814 IP amd256.utah.cloudlab.us.52822 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527825 IP amd256.utah.cloudlab.us.52784 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527829 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52842: Flags [S.], seq 1446012892, ack 4005532384, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527834 IP amd256.utah.cloudlab.us.52850 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2822552892, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527839 IP amd256.utah.cloudlab.us.52818 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527842 IP amd256.utah.cloudlab.us.52794 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527844 IP amd256.utah.cloudlab.us.52828 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527858 IP amd256.utah.cloudlab.us.52842 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527872 IP amd256.utah.cloudlab.us.52860 > amd261.utah.cloudlab.us.8000: Flags [S], seq 337522729, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527888 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52848: Flags [S.], seq 431005761, ack 103196244, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527903 IP amd256.utah.cloudlab.us.52870 > amd261.utah.cloudlab.us.8000: Flags [S], seq 658926508, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527916 IP amd256.utah.cloudlab.us.52848 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527916 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52850: Flags [S.], seq 2085767194, ack 2822552893, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527932 IP amd256.utah.cloudlab.us.52872 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3991273130, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527944 IP amd256.utah.cloudlab.us.52850 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527958 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52860: Flags [S.], seq 1882991661, ack 337522730, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527962 IP amd256.utah.cloudlab.us.52888 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3935678146, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.527980 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52872: Flags [S.], seq 1814212749, ack 3991273131, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527982 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52870: Flags [S.], seq 1650148261, ack 658926509, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.527986 IP amd256.utah.cloudlab.us.52860 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.527996 IP amd256.utah.cloudlab.us.52872 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.528005 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52888: Flags [S.], seq 981886205, ack 3935678147, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.528010 IP amd256.utah.cloudlab.us.52870 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.528019 IP amd256.utah.cloudlab.us.52904 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1932125869, win 64240, options [mss 1460,sackOK,TS val 3589331913 ecr 0,nop,wscale 7], length 0

12:32:39.528020 IP amd256.utah.cloudlab.us.52888 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331913 ecr 2617661838], length 0

12:32:39.528048 IP amd256.utah.cloudlab.us.52916 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2825860672, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528079 IP amd256.utah.cloudlab.us.52930 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2309041267, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528111 IP amd256.utah.cloudlab.us.52942 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1977296774, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528110 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52904: Flags [S.], seq 4223503665, ack 1932125870, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331913,nop,wscale 7], length 0

12:32:39.528143 IP amd256.utah.cloudlab.us.52904 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528144 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52916: Flags [S.], seq 3482577923, ack 2825860673, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528146 IP amd256.utah.cloudlab.us.52950 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2476270734, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528166 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52942: Flags [S.], seq 227186211, ack 1977296775, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528177 IP amd256.utah.cloudlab.us.52916 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528178 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52930: Flags [S.], seq 683507757, ack 2309041268, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528190 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52950: Flags [S.], seq 2012608768, ack 2476270735, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528195 IP amd256.utah.cloudlab.us.52942 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528204 IP amd256.utah.cloudlab.us.52952 > amd261.utah.cloudlab.us.8000: Flags [S], seq 152040545, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528211 IP amd256.utah.cloudlab.us.52930 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528224 IP amd256.utah.cloudlab.us.52950 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528238 IP amd256.utah.cloudlab.us.52954 > amd261.utah.cloudlab.us.8000: Flags [S], seq 575469517, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528272 IP amd256.utah.cloudlab.us.52968 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2089906307, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528271 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52952: Flags [S.], seq 4264975282, ack 152040546, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528303 IP amd256.utah.cloudlab.us.52952 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528306 IP amd256.utah.cloudlab.us.52970 > amd261.utah.cloudlab.us.8000: Flags [S], seq 192010967, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528338 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52954: Flags [S.], seq 786846279, ack 575469518, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528341 IP amd256.utah.cloudlab.us.52980 > amd261.utah.cloudlab.us.8000: Flags [S], seq 251813575, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528357 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52968: Flags [S.], seq 457152188, ack 2089906308, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528371 IP amd256.utah.cloudlab.us.52954 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528375 IP amd256.utah.cloudlab.us.52994 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1479785422, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528387 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52970: Flags [S.], seq 1694557977, ack 192010968, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528390 IP amd256.utah.cloudlab.us.52968 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528409 IP amd256.utah.cloudlab.us.52998 > amd261.utah.cloudlab.us.8000: Flags [S], seq 605132382, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528414 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52994: Flags [S.], seq 566683814, ack 1479785423, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528416 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52980: Flags [S.], seq 974679216, ack 251813576, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528418 IP amd256.utah.cloudlab.us.52970 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528443 IP amd256.utah.cloudlab.us.53004 > amd261.utah.cloudlab.us.8000: Flags [S], seq 744307571, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528444 IP amd256.utah.cloudlab.us.52994 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528448 IP amd256.utah.cloudlab.us.52980 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528476 IP amd256.utah.cloudlab.us.53008 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1136821794, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528485 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.52998: Flags [S.], seq 1557809837, ack 605132383, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528504 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53004: Flags [S.], seq 1401034190, ack 744307572, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528510 IP amd256.utah.cloudlab.us.53016 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3113896171, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528518 IP amd256.utah.cloudlab.us.52998 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528537 IP amd256.utah.cloudlab.us.53004 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528544 IP amd256.utah.cloudlab.us.53032 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2710680279, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528560 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53016: Flags [S.], seq 2022018144, ack 3113896172, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528561 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53008: Flags [S.], seq 258901329, ack 1136821795, win 65160, options [mss 1460,sackOK,TS val 2617661838 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528577 IP amd256.utah.cloudlab.us.53038 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3502884275, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528589 IP amd256.utah.cloudlab.us.53016 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528593 IP amd256.utah.cloudlab.us.53008 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661838], length 0

12:32:39.528598 IP amd256.utah.cloudlab.us.53044 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3338704433, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528619 IP amd256.utah.cloudlab.us.53058 > amd261.utah.cloudlab.us.8000: Flags [S], seq 13250025, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528633 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53032: Flags [S.], seq 1461901129, ack 2710680280, win 65160, options [mss 1460,sackOK,TS val 2617661839 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528641 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53038: Flags [S.], seq 3134590636, ack 3502884276, win 65160, options [mss 1460,sackOK,TS val 2617661839 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528643 IP amd256.utah.cloudlab.us.53074 > amd261.utah.cloudlab.us.8000: Flags [S], seq 685365934, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528661 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53058: Flags [S.], seq 2591283334, ack 13250026, win 65160, options [mss 1460,sackOK,TS val 2617661839 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528662 IP amd256.utah.cloudlab.us.53032 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661839], length 0

12:32:39.528663 IP amd256.utah.cloudlab.us.53038 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661839], length 0

12:32:39.528663 IP amd256.utah.cloudlab.us.53078 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1946188516, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

12:32:39.528669 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.53044: Flags [S.], seq 3637262671, ack 3338704434, win 65160, options [mss 1460,sackOK,TS val 2617661839 ecr 3589331914,nop,wscale 7], length 0

12:32:39.528679 IP amd256.utah.cloudlab.us.53058 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3589331914 ecr 2617661839], length 0

12:32:39.528691 IP amd256.utah.cloudlab.us.53088 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1463351795, win 64240, options [mss 1460,sackOK,TS val 3589331914 ecr 0,nop,wscale 7], length 0

